lon,lat,Cluster number,URBAN_RURA,Age of household head,Average diastolic blood pressure,Average systolic blood pressure,Body Mass Index,Currently amenorrheic,"Drank/ate: Any dark green, leafy vegetables",Drank/ate: Any meat,"Drank/ate: Any oil, fats, or butter, or foods made with any of these",Drank/ate: Any other beverages or foods,Drank/ate: Any other fruits,Drank/ate: Any other vegetables,Drank/ate: Any savory and fried snacks,Drank/ate: Any sugar-sweetened beverages,Drank/ate: Any sweets such as sugary foods,Drank/ate: Condiments for flavor,Drank/ate: Eggs,Drank/ate: Food made of grains,"Drank/ate: Foods made from beans or peas (fresh or dried seed), lentils or bean","Drank/ate: Fresh, canned or dried fish or seafood","Drank/ate: Liver, kidney, heart, or other organ meats or blood-based foods","Drank/ate: Milk, cheese or other food made from milk","Drank/ate: Potatoes, potato chips, banana chips or any other foods made from roo","Drank/ate: Ripe persimmons, or ripe fresh apricots, dried apricots or dried peac","Drank/ate: Sweet red bell pepper, pumpkin or carrots that are yellow or orange i",Drank/ate: Tree nuts,Education in single years,Educational attainment,Ever been tested for HIV,Ever heard of a Sexually Transmitted Infection (STI),Ever heard of AIDS,Ever used anything or tried to delay or avoid getting pregnant,Frequency of listening to radio,Frequency of reading newspaper or magazine,Frequency of using internet last month,Frequency of watching television,Getting medical help for self: distance to health facility,Getting medical help for self: getting money needed for treatment,Getting medical help for self: getting permission to go,Getting medical help for self: not wanting to go alone,Had any STI in last 12 months,Has an account in a bank or other financial institution,Hemoglobin level (g/dl - 1 decimal),Highest educational level,Highest year of education,Household has: bicycle,Household has: car/truck,Household has: electricity,Household has: motorcycle/scooter,Household has: radio,Household has: refrigerator,Household has: telephone (land-line),Household has: television,Literacy,Main floor material,Main roof material,Main wall material,Menstruated in last six weeks,Owns a house alone or jointly,Owns a mobile telephone,Region,Respondent currently working,Respondent worked in last 12 months,Respondent's current age,Respondent's height in centimeters (1 decimal),Respondent's occupation (grouped),Respondent's weight in kilograms (1 decimal),Sex of household head,Smokes cigarettes,Source of drinking water,Time to get to water source,Total children ever born,Type of toilet facility,Use of internet,Wealth index combined,Years lived in place of residence,Age of household members,Agricultural equipment,Anything done to water to make safe to drink,Bed,Believes physical punishment necessary for child disciplinning,Car,Chair,Electric fan,Food cooked in the house/ separate building/ outdoors,Freezer,Fuel or wood stock,Has a computer,Has bicycle,Has mobile telephone,Has motorcycle/scooter,Has refrigerator,Has telephone (land-line),Has watch,Highest educational level attained,Highest grade completed,Highest year of education completed,Location of toilet facility,Member of the household worked abroad for three or more months in the last 3 yea,Mini-generator ('dvizhok'),Native language of respondent,Number of children 5 and under (de jure),Number of de facto members,Number of rooms used for sleeping,Owns Bee hives,Owns cattle,Owns chickens/poultry,Owns cows/ bulls,Owns Fur animals,Owns goats,Owns horses/ donkeys/ mules,Owns land usable for agriculture,"Owns livestock, herds or farm animals",Owns Pigs,Owns Rabbits,Owns sheep,Place where household members wash their hands,Satellite antenna/dish,Sex of head of household,Sex of household member,Share toilet with other households,Time to get to water source (minutes),Total number of completed years of schooling,Tractor,Truck,Type of place of residence,Washing machine,Water usually treated by: boil,Water usually treated by: don't know,Water usually treated by: let it stand and settle,Water usually treated by: other,Water usually treated by: solar disinfection,Water usually treated by: strain through a cloth,Water usually treated by: use water filter
70.43627822,38.70545656,320,0,53.48387097,75.29032258,113.6774194,2354.290323,0.096774194,0.129032258,0.774193548,0.258064516,0.580645161,0.709677419,0.483870968,0.032258065,0.548387097,0.677419355,0.161290323,0.387096774,0.967741935,0.258064516,0,0.129032258,0.709677419,0.870967742,0.032258065,0.193548387,0.193548387,9.741935484,3.516129032,0.032258065,0.483870968,0.451612903,0.774193548,0.451612903,0.64516129,0.161290323,1.838709677,1.903225806,1.709677419,1.967741935,1.838709677,0,0,122.1290323,2.064516129,5,0.290322581,0.548387097,1,0,0,0.322580645,0.161290323,1,1.838709677,1.935483871,1,2.419354839,0.612903226,0.387096774,0.548387097,4,0.258064516,0.548387097,28.4516129,1591.387097,2.870967742,595.7096774,1.129032258,0,1.35483871,0.483870968,2.483870968,2,0.096774194,1.677419355,76.77419355,52.58823529,0,0.941176471,0.352941176,0.117647059,0.529411765,0.058823529,0.117647059,1.882352941,0,0.823529412,0.294117647,0.352941176,1,0,0.352941176,0.117647059,0.352941176,2.588235294,4.705882353,4.051844723,1.705882353,0.235294118,0.176470588,1.117647059,1.764705882,7.411764706,2.529411765,1.352941176,0.294117647,3,3.117647059,0,4.764705882,0.294117647,0.470588235,0.823529412,0,0,2.470588235,1.117647059,0.764705882,1.117647059,1.117647059,0,0.882352941,13.26901254,0,0.235294118,2,0.235294118,0.941176471,0,0.058823529,0,0,0,0
68.32616583,38.5102587,321,0,56.15384615,75.11538462,112.3461538,2650.923077,0.038461538,0.5,0.692307692,0.615384615,0.807692308,0.730769231,0.538461538,0.192307692,0.653846154,0.653846154,0.653846154,0.5,1,0.346153846,0.038461538,0.076923077,0.615384615,0.807692308,0.346153846,0.538461538,0.5,11.34615385,4.153846154,0.153846154,0.307692308,0.307692308,0.538461538,0.5,0.576923077,0,1.884615385,1.846153846,1.653846154,1.961538462,1.692307692,0,0,108.4230769,2.346153846,5.115384615,0.730769231,0.384615385,1,0.115384615,0.192307692,0.807692308,0,1,1.961538462,1.615384615,1,2.846153846,0.653846154,0.346153846,0.615384615,4,0.230769231,0.461538462,28.92307692,1588.384615,2.769230769,673.3846154,1.115384615,0,1.538461538,6.730769231,2,2,0,3.192307692,92.30769231,57.71428571,0,0.928571429,0.714285714,0,0.5,0.214285714,0.785714286,2,0.071428571,1,0.357142857,0.5,1,0.142857143,0.785714286,0,0.714285714,2.428571429,7.071428571,4.785714286,2,0.5,0.428571429,1.285714286,0.928571429,5.5,2.642857143,0,0.642857143,0.928571429,0.928571429,0,0.142857143,0,0.571428571,0.571428571,0,0,0.714285714,1.214285714,0.285714286,1.142857143,1.142857143,0.285714286,10.35714286,11.07142857,0.071428571,0.071428571,2,0.5,0.928571429,0,0,0,0,0,0
68.30890181,38.58806878,322,0,51.36666667,76.66666667,115.9,2556.833333,0.033333333,0.466666667,0.7,0.833333333,0.8,0.766666667,0.9,0.166666667,0.733333333,0.666666667,0.433333333,0.733333333,1,0.666666667,0.033333333,0.1,0.666666667,0.966666667,0.233333333,0.666666667,0.633333333,11.1,4,0.133333333,0.3,0.3,0.6,0.7,1,0.233333333,1.8,1.933333333,1.666666667,1.9,1.766666667,0,0,125.4333333,2.3,4.966666667,0.5,0.5,1,0.033333333,0.433333333,0.966666667,0,1,1.9,1.133333333,1,2.666666667,0.8,0.533333333,0.833333333,4,0.233333333,0.466666667,29,1596.333333,2.833333333,650.6,1.233333333,0,1.066666667,0,2.066666667,2,0.166666667,3.933333333,81.13333333,52.52631579,0,1,0.894736842,0,0.368421053,0.631578947,0.789473684,2,0.052631579,1,0.263157895,0.473684211,1,0.052631579,0.947368421,0,0.526315789,2.526315789,6.894736842,5,2,0.473684211,0.368421053,1,1.157894737,5.315789474,2.578947368,0,0.210526316,0.526315789,0.736842105,0,0.210526316,0,0.684210526,0.526315789,0,0,0.263157895,1.052631579,0.684210526,1.263157895,1.263157895,0,0,12.57894737,0,0.052631579,2,0.789473684,1,0,0,0,0,0,0
68.33913344,38.56712658,323,0,48.96153846,78.76923077,117.4615385,2603.5,0.076923077,0.5,0.846153846,0.730769231,0.807692308,0.961538462,0.923076923,0.153846154,0.653846154,0.769230769,0.461538462,0.423076923,1,0.615384615,0.115384615,0.038461538,0.807692308,0.884615385,0.230769231,0.576923077,0.653846154,11.23076923,4.076923077,0.307692308,0.384615385,0.384615385,0.384615385,0.615384615,1.076923077,0.538461538,1.923076923,2,1.692307692,1.961538462,1.923076923,0,0,120.6923077,2.307692308,5.076923077,0.692307692,0.653846154,1,0.038461538,0.230769231,0.884615385,0,1,1.923076923,1.076923077,1,2.461538462,0.692307692,0.307692308,0.884615385,4,0.423076923,0.846153846,32.96153846,1586.423077,2.307692308,651.6923077,1.076923077,0,1.076923077,0,2.730769231,2,0.230769231,3.615384615,79.11538462,50.45454545,0,1,0.818181818,0,0.590909091,0.318181818,0.772727273,2,0,0.909090909,0.227272727,0.636363636,1,0.045454545,0.818181818,0,0.636363636,2.590909091,6,4.727272727,2,0.636363636,0.227272727,1,1,5.181818182,2.545454545,0,0.363636364,1.818181818,0.727272727,0,0.090909091,0,0.636363636,0.5,0,0,0.181818182,1.318181818,0.545454545,1.045454545,1.045454545,0.363636364,0.909090909,12.54545455,0,0.045454545,2,0.681818182,1,0,0,0,0,0,0
68.40247411,38.55937047,324,0,48.07142857,77.35714286,115.25,2423.107143,0.035714286,0.214285714,0.607142857,0.678571429,0.714285714,0.821428571,0.678571429,0.25,0.821428571,0.75,0.5,0.464285714,1,0.357142857,0.107142857,0.142857143,0.714285714,0.892857143,0.25,0.5,0.535714286,10.39285714,3.821428571,0.035714286,0.214285714,0.214285714,0.714285714,0.75,0.785714286,0,1.857142857,1.785714286,1.571428571,1.857142857,1.857142857,0,0,116.7142857,2.214285714,5.178571429,0.321428571,0.392857143,0.964285714,0,0.285714286,0.535714286,0,0.928571429,1.892857143,1.285714286,1,2.642857143,0.857142857,0.535714286,0.678571429,4,0.107142857,0.214285714,30.78571429,1590.428571,2.857142857,607.9285714,1.107142857,0,2.785714286,9.464285714,2.071428571,2,0,2.714285714,86.07142857,47.76190476,0.047619048,1,0.523809524,0,0.380952381,0.238095238,0.619047619,2,0,0.904761905,0.238095238,0.333333333,1,0.047619048,0.571428571,0,0.428571429,2.523809524,6.761904762,4.857142857,2,0.428571429,0.285714286,1.19047619,0.857142857,5.19047619,2.333333333,0,0.523809524,0.428571429,0.761904762,0,0.095238095,0,0.571428571,0.523809524,0,0,0.19047619,1.285714286,0.523809524,1.047619048,1.047619048,0.238095238,10,12.19047619,0,0.095238095,2,0.619047619,1,0,0,0,0,0,0
71.55624233,37.49221018,325,1,52.16666667,79.08333333,105.4166667,2212.166667,0.083333333,0.416666667,0.75,0.833333333,0.5,0.916666667,0.416666667,0.083333333,0.666666667,0.75,0.666666667,0.5,1,0.416666667,0.166666667,0,0.75,0.666666667,0.5,0.666666667,0.166666667,13.25,4.5,0.416666667,1,1,1.333333333,0.333333333,1.333333333,1.583333333,1.583333333,1.916666667,1.75,1.916666667,2,0,0,125.5,2.583333333,5.333333333,0.083333333,0.25,1,0,0,0.916666667,0.5,1,1.916666667,1.083333333,1,1.666666667,0.916666667,0.833333333,1,5,0.5,1,31.58333333,1617.833333,2.166666667,579.5833333,1.333333333,0,1,0,1.75,1,1,5,67.58333333,57.23809524,0,0.80952381,0.380952381,0.19047619,0.285714286,0.666666667,0.095238095,1,0.476190476,0,0.571428571,0.19047619,1,0,0.904761905,0.619047619,0.571428571,2.666666667,6.047619048,4.714285714,1,0.285714286,0.047619048,1.333333333,0.333333333,3.619047619,2.523809524,0,0,0,0,0,0,0,0.047619048,0,0,0,0,1,0.904761905,1.476190476,1.476190476,0,0,12.85714286,0,0,1,0.761904762,0.619047619,0,0,0,0,0,0.19047619
71.54622876,37.48876849,326,1,53.57894737,74.89473684,110.4210526,2391.263158,0.052631579,0.526315789,0.736842105,0.947368421,0.578947368,0.578947368,0.526315789,0.105263158,0.368421053,0.631578947,0.631578947,0.526315789,1,0.315789474,0,0.105263158,0.842105263,0.736842105,0.631578947,0.684210526,0.105263158,14.05263158,4.842105263,0.631578947,1,1,0.894736842,0.473684211,1.368421053,1.368421053,1.736842105,2,1.842105263,1.894736842,1.842105263,0,0.210526316,127.6842105,2.842105263,4.578947368,0.368421053,0.052631579,1,0,0,1,0.526315789,1,2,1.315789474,1.105263158,1.684210526,0.894736842,0.736842105,1,5,0.736842105,1.526315789,35.47368421,1607.368421,1.631578947,619,1.368421053,0,1.157894737,1.315789474,1.421052632,2,0.842105263,5,63.89473684,53.68181818,0,0.545454545,0.454545455,0.181818182,0.136363636,0.636363636,0.045454545,1,0.363636364,0.409090909,0.636363636,0.272727273,0.863636364,0,1,0.590909091,0.681818182,2.954545455,4.409090909,4.227272727,2,0.318181818,0,1.272727273,0.409090909,4.545454545,2.727272727,0,0,0,0.227272727,0,0,0,0.227272727,0.181818182,0,0,0.136363636,1.909090909,0.909090909,1.318181818,1.318181818,0,0.681818182,15.27272727,0,0,1,0.818181818,0.409090909,0,0,0,0,0,0.090909091
71.58295141,37.48017037,327,1,57.05263158,74.47368421,110.3157895,2357.789474,0.105263158,0.157894737,0.789473684,0.842105263,0.421052632,0.526315789,0.421052632,0.157894737,0.526315789,0.842105263,0.421052632,0.263157895,1,0.157894737,0.052631579,0,0.631578947,0.684210526,0.578947368,0.315789474,0.263157895,13.42105263,4.894736842,0.684210526,1,1,0.842105263,0.263157895,1.526315789,1.263157895,1.789473684,2,1.473684211,1.842105263,1.947368421,0,0.052631579,124.4736842,2.894736842,3.368421053,0.315789474,0.473684211,1,0,0.052631579,0.789473684,0.526315789,1,2,1.368421053,1,1.684210526,0.789473684,0.947368421,0.947368421,5,0.526315789,1.157894737,33.31578947,1649.210526,2.157894737,639.1052632,1.210526316,0,1.210526316,0,1.315789474,2,0.736842105,4.947368421,58.68421053,57.3,0,0.85,0.5,0.2,0.4,0.6,0.15,1.2,0.35,0.6,0.6,0.2,0.95,0,0.9,0.6,0.65,2.5,5.95,4.35,2,0.35,0.05,1.2,0.35,4.25,2.5,0,0.05,0.45,0.3,0.15,0,0.1,0.25,0.3,0,0,0.3,1.1,0.9,1.2,1.2,0,0,12.6,0,0,1,0.9,0.75,0,0.1,0,0,0,0.05
71.58122907,37.49511102,328,1,46.45,75.15,108.7,2391.6,0.1,0.3,0.55,0.8,0.45,0.65,0.65,0.1,0.5,0.55,0.5,0.35,1,0.15,0.05,0.05,0.65,0.8,0.4,0.35,0.2,13.95,4.7,0.7,1,1,1.1,0.4,1.6,1.4,1.8,1.7,1.6,1.85,1.9,0.05,0.1,128.85,2.7,5.1,0.35,0.4,1,0,0.05,0.9,0.35,0.95,2,1.3,1.05,1.95,0.8,1,0.95,5,0.4,1,32.1,1579.1,2.5,594.2,1.1,0,1.25,0,2.3,1.6,0.8,4.8,61.3,48.86363636,0,0.636363636,0.227272727,0.227272727,0.409090909,0.363636364,0.136363636,1.090909091,0.318181818,0.363636364,0.454545455,0.318181818,1,0,0.909090909,0.318181818,0.681818182,2.409090909,7.545454545,5.181818182,1.636363636,0.363636364,0.045454545,1.136363636,1.136363636,4.772727273,2.772727273,0,0.045454545,1.409090909,0.318181818,0.090909091,0.181818182,0,0.136363636,0.272727273,0,0,0.181818182,1.272727273,0.545454545,1.181818182,1.181818182,0,0.681818182,11.86363636,0.045454545,0,1,0.772727273,0.636363636,0,0.045454545,0,0,0,0.045454545
71.56720894,37.4932667,329,1,53.61904762,73.85714286,111.4761905,2499.761905,0.095238095,0.476190476,0.80952381,0.904761905,0.571428571,0.904761905,0.761904762,0.095238095,0.714285714,0.80952381,0.761904762,0.523809524,1,0.19047619,0,0.142857143,0.904761905,0.952380952,0.666666667,0.80952381,0.19047619,13.04761905,4.619047619,0.428571429,1,1,0.904761905,0.428571429,1.523809524,1.380952381,1.80952381,1.619047619,1.952380952,1.952380952,1.952380952,0,0.095238095,106.5714286,2.714285714,4.238095238,0.571428571,0.619047619,1,0.047619048,0,0.857142857,0.571428571,1,2,1.523809524,1,1,0.714285714,0.857142857,0.904761905,5,0.523809524,1.19047619,34.76190476,1619.380952,2.142857143,654.7619048,1.047619048,0,1,0,1.761904762,2,0.523809524,4.476190476,87.04761905,54.9,0.05,0.7,0.6,0.45,0.5,0.35,0,1.25,0.35,0.7,0.7,0.45,1,0.05,0.9,0.6,0.95,2.75,4.9,3.9,2,0.3,0.05,1.15,0.35,4.45,2,0,0,0.1,0.2,0,0,0,0.4,0.1,0,0,0,1,0.8,1.1,1.1,0,0,13.1,0,0.05,1,0.65,0.7,0,0.05,0,0.05,0,0.15
71.57748226,37.48230645,330,1,51.94736842,72.42105263,105.7894737,2420.684211,0,0.578947368,0.894736842,0.842105263,0.789473684,0.947368421,0.789473684,0.157894737,0.842105263,0.894736842,0.736842105,0.736842105,1,0.210526316,0.052631579,0.157894737,0.894736842,0.736842105,0.473684211,0.894736842,0.263157895,13.94736842,4.684210526,0.578947368,1,1,1.210526316,0.736842105,1.736842105,1.526315789,1.842105263,2,1.789473684,1.894736842,1.894736842,0,0.052631579,121.8947368,2.736842105,4.578947368,0.210526316,0.105263158,1,0,0,0.894736842,0.263157895,1,2,1.368421053,1,1.052631579,0.789473684,1.684210526,1,5,0.578947368,1.315789474,34.63157895,1629.421053,1.947368421,642.5263158,1.368421053,0,1.105263158,0,1.526315789,2,0.578947368,4.842105263,68.63157895,50.47368421,0,0.789473684,0.473684211,0.263157895,0.263157895,0.526315789,0,1.315789474,0.421052632,0.578947368,0.578947368,0.210526316,0.947368421,0,0.894736842,0.368421053,0.736842105,2.736842105,5.421052632,4.368421053,2,0.263157895,0.052631579,1,0.473684211,4,2.052631579,0,0,0.526315789,0,0,0.105263158,0,0.105263158,0.105263158,0,0,0,1.894736842,0.947368421,1.315789474,1.315789474,0,0,13.31578947,0,0,1,0.789473684,0.736842105,0,0.052631579,0,0,0,0.157894737
71.55393603,37.48444584,331,1,52,67.25,104.125,2482.875,0.0625,0.4375,0.75,0.8125,0.6875,0.875,0.9375,0.0625,0.4375,0.8125,0.875,0.375,1,0.3125,0.0625,0.3125,0.75,0.75,0.5625,0.9375,0,13.625,4.75,0.6875,1,1,0.4375,0.375,1.375,1.625,1.8125,2,1.875,1.9375,1.9375,0,0.125,126.5625,2.75,4.5,0.375,0.375,1,0,0.0625,0.875,0.625,0.9375,2,1.25,1.125,1,0.8125,1.6875,0.9375,5,0.5625,1.4375,31.9375,1558.5625,2.125,588.625,1.0625,0,1.0625,0.9375,1,1.25,0.6875,5,78.6875,53.42105263,0,0.842105263,0.578947368,0.315789474,0.368421053,0.631578947,0.105263158,1.473684211,0.052631579,0.315789474,0.473684211,0.263157895,1,0,0.842105263,0.631578947,0.842105263,2.736842105,5.052631579,4.421052632,1.684210526,0.157894737,0.105263158,1.210526316,0.263157895,3.789473684,2.210526316,0,0,0,0,0,0,0,0.157894737,0,0,0,0,1.157894737,0.842105263,1.105263158,1.105263158,0,0.789473684,13,0,0,1,0.894736842,0.842105263,0,0.105263158,0,0,0,0.157894737
71.53788123,37.4881987,332,1,53.04545455,73.90909091,113.5909091,2569.181818,0.045454545,0.318181818,0.818181818,0.772727273,0.409090909,0.954545455,0.590909091,0,0.5,0.727272727,0.772727273,0.363636364,1,0.090909091,0.136363636,0.090909091,0.954545455,0.681818182,0.590909091,0.818181818,0.181818182,13.31818182,4.5,0.590909091,1,1,0.590909091,0.227272727,1.227272727,1.818181818,2,2,1.772727273,1.954545455,2,0,0.136363636,121.3181818,2.545454545,5.545454545,0.590909091,0.045454545,1,0,0,0.954545455,0.318181818,1,2,1.227272727,1,1,0.818181818,1.454545455,0.863636364,5,0.5,1.318181818,32.68181818,1598.409091,2.363636364,656.0454545,1.227272727,0,1,0,1.136363636,1.136363636,0.727272727,5,67,55.05555556,0,0.777777778,0.555555556,0.166666667,0.166666667,0.722222222,0.111111111,1.277777778,0,0,0.722222222,0.444444444,1,0,0.944444444,0.555555556,0.888888889,2.833333333,4.777777778,4.111111111,1.277777778,0.333333333,0,1.111111111,0.388888889,4.277777778,2.944444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0.777777778,1.277777778,1.277777778,0,0,13.33333333,0,0,1,0.888888889,0.777777778,0,0,0,0,0,0
71.54444082,37.48491644,333,1,50.05,73.8,109.9,2397.75,0.15,0.5,0.85,0.75,0.45,0.9,0.7,0.05,0.6,0.9,1,0.65,1,0.1,0.15,0.05,0.95,1,0.45,0.85,0.1,14.55,4.85,0.65,1,1,0.65,0.75,1.55,1.85,1.95,2,1.95,1.9,2,0,0.2,121.85,2.85,4.75,0.3,0.25,1,0,0,0.95,0.75,1,2,1.7,1,1,1,2.2,0.9,5,0.5,1.25,32.95,1615.75,2,628.3,1.3,0,1.15,2.5,1.35,1.55,0.8,4.9,86.8,52.73684211,0,0.789473684,0.526315789,0.210526316,0.263157895,0.421052632,0,1.368421053,0.105263158,0.421052632,0.526315789,0.263157895,1,0,0.894736842,0.684210526,0.894736842,2.736842105,5.894736842,4.842105263,1.526315789,0.210526316,0,1.105263158,0.315789474,3.315789474,1.789473684,0,0,0,0,0,0,0,0.052631579,0,0,0,0,1.473684211,0.736842105,1.368421053,1.368421053,0,2.631578947,13.42105263,0,0,1,0.631578947,0.789473684,0,0,0,0,0,0.210526316
71.48837589,38.37690594,334,0,57.92857143,74.92857143,112.75,2454.678571,0.142857143,0.25,0.857142857,0.785714286,0.642857143,0.821428571,0.571428571,0.035714286,0.392857143,0.571428571,0.642857143,0.25,1,0.285714286,0.035714286,0,0.964285714,0.857142857,0.107142857,0.392857143,0.464285714,10.57142857,3.964285714,0.285714286,0.714285714,0.714285714,0.571428571,0,0.607142857,0.071428571,1.928571429,1.928571429,1.821428571,1.964285714,1.964285714,0.107142857,0,111.8214286,2.107142857,5.75,0.107142857,0.392857143,1,0,0,0.678571429,0,1,1.892857143,1.178571429,1,1.071428571,0.678571429,0.964285714,0.714285714,5,0.142857143,0.321428571,31.5,1580.214286,2.714285714,613.6428571,1,0.035714286,1.857142857,1.071428571,1.821428571,2,0.035714286,2.071428571,95,57.5,0,0.318181818,0.363636364,0.045454545,0.272727273,0.227272727,0.045454545,1.454545455,0.045454545,1,0.090909091,0.136363636,0.954545455,0,0.5,0,0.863636364,2.454545455,7,4.818181818,2,0.5,0.136363636,1.090909091,1.318181818,6.272727273,2.681818182,0,0,6.181818182,1.409090909,0,2.090909091,0,0.954545455,0.818181818,0,0,1.318181818,1.136363636,0.863636364,1.045454545,1.045454545,0,1.363636364,11.63636364,0,0.045454545,2,0.272727273,0.318181818,0,0,0,0,0,0
71.35621988,38.29771149,335,0,51.27272727,77.09090909,112.2272727,2476.863636,0.090909091,0.363636364,0.636363636,0.863636364,0.545454545,0.954545455,0.772727273,0.090909091,0.363636364,0.590909091,0.636363636,0.5,1,0.181818182,0,0,0.909090909,0.863636364,0.409090909,0.590909091,0.318181818,10.45454545,3.818181818,0.272727273,0.818181818,0.636363636,0.363636364,0.090909091,0.727272727,0,2,1.909090909,1.772727273,2,1.772727273,0.090909091,0,116.5909091,2.045454545,6.136363636,0.045454545,0.590909091,1,0,0,0.590909091,0,1,1.954545455,1.090909091,1,1.136363636,0.727272727,1.227272727,0.636363636,5,0.045454545,0.090909091,31.18181818,1579.045455,2.909090909,617.6363636,1.045454545,0,1.909090909,8.272727273,2.545454545,2,0,1.636363636,95,52.28571429,0,0.333333333,0.095238095,0.095238095,0.380952381,0.047619048,0.047619048,1.571428571,0.047619048,1,0.095238095,0.047619048,1,0,0.380952381,0,0.80952381,2.714285714,5.285714286,4.142857143,2,0.428571429,0.047619048,1,0.80952381,4.714285714,2.047619048,0,0.142857143,7.619047619,2.238095238,0,3.428571429,0,1,0.80952381,0,0,1.476190476,1.380952381,0.904761905,1.142857143,1.142857143,0,7.714285714,12.52380952,0,0.047619048,2,0.19047619,0.285714286,0,0.095238095,0,0,0,0
71.54139531,38.23186429,336,0,47.30769231,75.84615385,115.2307692,2278.692308,0.076923077,0.269230769,0.769230769,0.769230769,0.384615385,0.846153846,0.461538462,0,0.307692308,0.615384615,0.346153846,0.230769231,1,0.230769231,0,0,0.846153846,0.884615385,0.115384615,0.346153846,0.346153846,10.46153846,3.769230769,0.038461538,0.5,0.423076923,0.269230769,0,0.230769231,0.115384615,1.884615385,1.346153846,1.307692308,1.615384615,1.423076923,0,0,128.5384615,2.038461538,6.192307692,0,0.076923077,1,0,0.038461538,0.153846154,0.038461538,1,1.730769231,1.653846154,1,1.384615385,0.846153846,1.423076923,0.5,5,0,0,27.38461538,1588.076923,3,575.5384615,1.153846154,0,2.5,11.73076923,1.961538462,2,0.038461538,1.153846154,95,47.38095238,0,0.285714286,0.285714286,0.095238095,0.142857143,0.19047619,0,1.476190476,0,1,0.095238095,0,1,0,0.238095238,0.047619048,0.761904762,2.238095238,7.571428571,4.904761905,2,0.285714286,0.047619048,1,1.095238095,5.571428571,2.095238095,0.047619048,0.047619048,9.19047619,2.142857143,0,4.80952381,0.142857143,1,1,0,0,0.666666667,1,0.761904762,1.142857143,1.142857143,0,10.95238095,10.47619048,0,0.047619048,2,0,0.285714286,0,0,0,0,0,0
71.71638855,38.54785577,337,0,47.33333333,80.625,121.1666667,2553,0.125,0.375,0.833333333,0.958333333,0.5,0.791666667,0.583333333,0.041666667,0.458333333,0.708333333,0.583333333,0.375,1,0.541666667,0,0,1,0.833333333,0.125,0.583333333,0.625,11.04166667,4,0.166666667,0.75,0.541666667,1.041666667,0.041666667,0.583333333,0.125,2,1.916666667,1.833333333,1.916666667,1.875,0.166666667,0,121.8333333,2.125,6.208333333,0.333333333,0.5,1,0.041666667,0.041666667,0.541666667,0.041666667,1,1.958333333,1.166666667,1,1,0.916666667,1.833333333,0.625,5,0.125,0.291666667,33.91666667,1535,2.833333333,588.7083333,1,0,1.5,1.666666667,3.291666667,2,0.041666667,1.875,95,47.45454545,0,0.363636364,0.454545455,0.045454545,0.545454545,0.318181818,0.090909091,1.454545455,0,1,0.318181818,0.318181818,1,0.045454545,0.545454545,0.045454545,0.863636364,2.590909091,6.181818182,4.545454545,2,0.363636364,0.409090909,1.045454545,0.954545455,5.272727273,2.363636364,0,0,13.86363636,2.681818182,0,5.136363636,0,1,1,0,0,1.363636364,1.590909091,1,1.045454545,1.045454545,0,1.136363636,12.18181818,0,0,2,0.227272727,0.363636364,0,0,0,0,0,0
71.74935058,38.54987798,338,0,59.32142857,76.53571429,115.7142857,2301,0.071428571,0.5,0.714285714,0.857142857,0.285714286,0.821428571,0.571428571,0,0.392857143,0.821428571,0.607142857,0.5,1,0.428571429,0,0,0.785714286,0.892857143,0.214285714,0.5,0.535714286,11.14285714,3.821428571,0.107142857,0.892857143,0.785714286,0.5,0.321428571,1.035714286,0.357142857,2,1.821428571,1.821428571,1.964285714,1.857142857,0,0,121.3214286,2.142857143,5.678571429,0.107142857,0.5,1,0.071428571,0,0.357142857,0,1,1.964285714,1.285714286,1,1,0.785714286,1.107142857,0.535714286,5,0.107142857,0.25,29.5,1563.571429,2.785714286,559.6071429,1.214285714,0.035714286,2.285714286,4.357142857,2.392857143,2,0.178571429,1.607142857,91.60714286,59.76190476,0,0.476190476,0.333333333,0,0.380952381,0.095238095,0,1.476190476,0,1,0.047619048,0.095238095,1,0.047619048,0.476190476,0,0.904761905,2.666666667,5.476190476,4.142857143,2,0.476190476,0.380952381,1,0.952380952,6.095238095,2.666666667,0,0,17.0952381,3.333333333,0,5.333333333,0.476190476,1,1,0,0,2.714285714,1.666666667,0.904761905,1.142857143,1.142857143,0,3.857142857,12.23809524,0,0.19047619,2,0.095238095,0.476190476,0,0.047619048,0,0,0,0
